	V1	AVG	name
7827	-0.029096	-0.029096	Q5VVP1
6120	-0.029151	-0.029151	Q13535
9589	-0.029254	-0.029254	Q8IU85
6867	-0.029291	-0.029291	Q16875
2269	-0.029524	-0.029524	P01275
14880	-0.029691	-0.029691	Q9NR82
4120	-0.029748	-0.029748	P37288
4855	-0.029801	-0.029801	P54107
11107	-0.0300634	-0.0300634	Q8TBC5
4422	-0.030283	-0.030283	P48058
6977	-0.03033	-0.03033	Q2TAK8
11122	-0.0305928	-0.0305928	Q8TBM8
15097	-0.030602	-0.030602	Q9NVH2
10141	-0.030604	-0.030604	Q8N3P4
12930	-0.030682	-0.030682	Q96S44
8338	-0.030706	-0.030706	Q6P9H4
13723	-0.030937	-0.030937	Q9BYX2
4639	-0.0311197	-0.0311197	P50748
6960	-0.03126	-0.03126	Q2NL68
4321	-0.03132	-0.03132	P43629
6995	-0.031416	-0.031416	Q2VIQ3
7327	-0.031452	-0.031452	Q5BJF6
11877	-0.031502	-0.031502	Q969H4
2107	-0.031715	-0.031715	O95801
13327	-0.031899	-0.031899	Q9BSF8
12305	-0.032287	-0.032287	Q96GF1
7968	-0.032386	-0.032386	Q68CK6
6763	-0.03245	-0.03245	Q16514
10073	-0.032659	-0.032659	Q8N1W2
1711	-0.032703	-0.032703	O75807
6240	-0.0327152	-0.0327152	Q14117
4771	-0.0330379	-0.0330379	P52569
15653	-0.0332918	-0.0332918	Q9UBR1
1060	-0.033487	-0.033487	O15551
14095	-0.033516	-0.033516	Q9H2F5
16683	-0.033617	-0.033617	Q9Y4Z2
7262	-0.03385	-0.03385	Q53GS7
3727	-0.034041	-0.034041	P28358
6547	-0.034042	-0.034042	Q15147
5720	-0.034222	-0.034222	Q07866
9373	-0.03428	-0.03428	Q86VE3
7985	-0.034584	-0.034584	Q68D91
10021	-0.0345889	-0.0345889	Q8N137
5116	-0.034992	-0.034992	P60369
11635	-0.03504	-0.03504	Q92485
12277	-0.035204	-0.035204	Q96G01
14325	-0.03565	-0.03565	Q9H6X5
7099	-0.035882	-0.035882	Q3T906
4105	-0.03601	-0.03601	P36956
5010	-0.036111	-0.036111	P56856
1765	-0.03629	-0.03629	O75953
15443	-0.036299	-0.036299	Q9P0K1
8626	-0.0363654	-0.0363654	Q6Y1H2
8684	-0.0364659	-0.0364659	Q6ZN55
5669	-0.037011	-0.037011	Q06190
7851	-0.037091	-0.037091	Q5VWT5
16439	-0.037415	-0.037415	Q9Y2E5
9853	-0.03757	-0.03757	Q8IYD8
15317	-0.037755	-0.037755	Q9NYQ8
15367	-0.037826	-0.037826	Q9NZD1
5875	-0.03804	-0.03804	Q12866
11166	-0.038277	-0.038277	Q8TCF1
13050	-0.038491	-0.038491	Q99574
9727	-0.038635	-0.038635	Q8IWJ2
14271	-0.0387884	-0.0387884	Q9H5V9
7678	-0.03922	-0.03922	Q5T8R8
3073	-0.0395027	-0.0395027	P14921
11203	-0.0395117	-0.0395117	Q8TD30
8648	-0.039575	-0.039575	Q6ZMN7
13660	-0.039636	-0.039636	Q9BY84
5460	-0.039708	-0.039708	Q00975
16165	-0.039725	-0.039725	Q9ULZ2
11701	-0.039858	-0.039858	Q92623
5303	-0.039862	-0.039862	P78363
4031	-0.040301	-0.040301	P35523
9284	-0.0404991	-0.0404991	Q86TX2
15911	-0.040596	-0.040596	Q9UJD0
1836	-0.0408077	-0.0408077	O94822
8906	-0.0409	-0.0409	Q7KYR7
2206	-0.04119	-0.04119	P00451
14559	-0.04122	-0.04122	Q9HBJ8
6976	-0.04137	-0.04137	Q2TAC6
11594	-0.041454	-0.041454	Q8WYH8
5801	-0.04166	-0.04166	Q0P6D6
1319	-0.04209	-0.04209	O60296
12412	-0.042166	-0.042166	Q96IY1
7640	-0.04218	-0.04218	Q5T5X7
12295	-0.042256	-0.042256	Q96GA7
4724	-0.042297	-0.042297	P51805
15493	-0.04246	-0.04246	Q9P202
16616	-0.042696	-0.042696	Q9Y458
566	-0.04281	-0.04281	I6L899
1484	-0.04327	-0.04327	O75023
9139	-0.043285	-0.043285	Q7Z5N4
8023	-0.04345	-0.04345	Q6AI12
10933	-0.043634	-0.043634	Q8NGY2
6028	-0.04383	-0.04383	Q13319
3746	-0.043879	-0.043879	P28908
13743	-0.043954	-0.043954	Q9BZC7
1581	-0.044007	-0.044007	O75356
12434	-0.044045	-0.044045	Q96JB3
1341	-0.044199	-0.044199	O60353
6602	-0.04422	-0.04422	Q15413
1429	-0.044302	-0.044302	O60741
6744	-0.044357	-0.044357	Q16254
4617	-0.044448	-0.044448	P50443
7642	-0.0445	-0.0445	Q5T601
10269	-0.044563	-0.044563	Q8N5Y2
7597	-0.044734	-0.044734	Q5T1H1
6015	-0.044762	-0.044762	Q13277
5478	-0.04571	-0.04571	Q01415
15407	-0.04585	-0.04585	Q9NZP6
3336	-0.04588	-0.04588	P19883
15711	-0.046	-0.046	Q9UET6
15215	-0.04612	-0.04612	Q9NX76
148	-0.04633	-0.04633	A6NCL1
14079	-0.04634	-0.04634	Q9H269
12221	-0.046731	-0.046731	Q96EV8
7816	-0.046809	-0.046809	Q5VV17
11232	-0.04687368	-0.04687368	Q8TDL5
3357	-0.047085	-0.047085	P20292
11923	-0.047213	-0.047213	Q969X0
11295	-0.047337	-0.047337	Q8TEC5
4931	-0.04741	-0.04741	P55157
1618	-0.047434	-0.047434	O75449
5937	-0.04754	-0.04754	Q13042
5335	-0.04782	-0.04782	P78539
3249	-0.04803	-0.04803	P17861
13966	-0.04806	-0.04806	Q9H0F6
4144	-0.04811	-0.04811	P39210
12737	-0.048118	-0.048118	Q96NZ1
8458	-0.048372	-0.048372	Q6T4P5
8965	-0.048462	-0.048462	Q7L8J4
6908	-0.04864	-0.04864	Q1XH10
10159	-0.04878	-0.04878	Q8N414
835	-0.048872	-0.048872	O14832
11664	-0.04891	-0.04891	Q92551
8523	-0.04897	-0.04897	Q6UWY5
727	-0.04915	-0.04915	O14503
14146	-0.049166	-0.049166	Q9H336
9137	-0.0492	-0.0492	Q7Z5M5
3982	-0.049384	-0.049384	P34995
13226	-0.0496896	-0.0496896	Q9BQF6
13447	-0.04989	-0.04989	Q9BV19
4001	-0.049917	-0.049917	P35240
1370	-0.05002	-0.05002	O60499
1835	-0.05014	-0.05014	O94819
8351	-0.050216	-0.050216	Q6PEV8
10800	-0.05034	-0.05034	Q8NG06
1002	-0.050605	-0.050605	O15379
11976	-0.05073	-0.05073	Q96AP0
6424	-0.05083	-0.05083	Q14790
4272	-0.051	-0.051	P42898
11265	-0.05101	-0.05101	Q8TDY4
13956	-0.051235	-0.051235	Q9H0C3
5301	-0.0516006	-0.0516006	P78358
9745	-0.051648	-0.051648	Q8IWU6
11765	-0.0517	-0.0517	Q92828
2607	-0.05175	-0.05175	P08588
9526	-0.05209	-0.05209	Q86Y37
16082	-0.05264	-0.05264	Q9ULB1
14089	-0.052758	-0.052758	Q9H2C1
332	-0.052762	-0.052762	A6NMS7
6911	-0.0528	-0.0528	Q24JP5
13633	-0.052958	-0.052958	Q9BXY4
873	-0.05306	-0.05306	O14972
2063	-0.053194	-0.053194	O95622
15750	-0.053195	-0.053195	Q9UGL1
4290	-0.05334	-0.05334	P43235
15947	-0.05348	-0.05348	Q9UJX5
1160	-0.05375	-0.05375	O43490
13650	-0.05382	-0.05382	Q9BY49
15504	-0.054001	-0.054001	Q9P232
4883	-0.054197	-0.054197	P54753
6993	-0.054261	-0.054261	Q2UY09
10042	-0.05459	-0.05459	Q8N196
726	-0.05468	-0.05468	O14498
11175	-0.055121	-0.055121	Q8TCQ1
11302	-0.055164	-0.055164	Q8TEJ3
486	-0.05555	-0.05555	B7ZAQ6
2751	-0.05555	-0.05555	P0CG08
1071	-0.0556212	-0.0556212	O43156
16154	-0.0556643	-0.0556643	Q9ULW2
14601	-0.055754	-0.055754	Q9HC78
12808	-0.05587	-0.05587	Q96PX6
6113	-0.055909	-0.055909	Q13516
9945	-0.05609	-0.05609	Q8IZJ1
13275	-0.05613	-0.05613	Q9BRJ9
919	-0.05618	-0.05618	O15084
16103	-0.05619	-0.05619	Q9ULG1
13318	-0.056214	-0.056214	Q9BSA4
7308	-0.0563316	-0.0563316	Q56UN5
7820	-0.05644	-0.05644	Q5VV52
3815	-0.05678	-0.05678	P30307
619	-0.05679	-0.05679	O00294
8304	-0.05692	-0.05692	Q6P4F2
14212	-0.05694	-0.05694	Q9H4A9
15116	-0.05696	-0.05696	Q9NVR2
6876	-0.056999	-0.056999	Q17R89
9495	-0.05703	-0.05703	Q86XJ1
12033	-0.057153	-0.057153	Q96BQ1
14165	-0.057153	-0.057153	Q9H3M7
8406	-0.05718	-0.05718	Q6PJP8
15194	-0.0571805	-0.0571805	Q9NX08
14126	-0.057338	-0.057338	Q9H2W6
1819	-0.05746	-0.05746	O94772
3078	-0.058103	-0.058103	P15085
7423	-0.05814508	-0.05814508	Q5JR59
16501	-0.058799	-0.058799	Q9Y2T4
15724	-0.059	-0.059	Q9UFC0
1241	-0.05929	-0.05929	O43781
1571	-0.05933	-0.05933	O75334
5031	-0.05939	-0.05939	P57086
10361	-0.05944	-0.05944	Q8N7X4
8789	-0.059576	-0.059576	Q6ZUB1
10252	-0.06	-0.06	Q8N5M1
989	-0.060134	-0.060134	O15344
5903	-0.06038	-0.06038	Q12934
15597	-0.06038	-0.06038	Q9P2X3
8024	-0.06045	-0.06045	Q6AI14
4886	-0.060538	-0.060538	P54762
1183	-0.060953	-0.060953	O43566
1177	-0.06103	-0.06103	O43541
2498	-0.061338	-0.061338	P06858
8311	-0.0613912	-0.0613912	Q6P582
3725	-0.06173	-0.06173	P28347
14722	-0.062	-0.062	Q9NPA5
9822	-0.06203	-0.06203	Q8IY22
9677	-0.0621	-0.0621	Q8IVP5
6954	-0.06216	-0.06216	Q2MV58
9576	-0.062302	-0.062302	Q86YW9
15798	-0.062579	-0.062579	Q9UHF5
13626	-0.06268	-0.06268	Q9BXW6
735	-0.062743	-0.062743	O14522
6488	-0.06287	-0.06287	Q15011
1206	-0.06292	-0.06292	O43657
12854	-0.062942	-0.062942	Q96QU1
1509	-0.06327	-0.06327	O75095
11696	-0.063484	-0.063484	Q92618
2841	-0.06349	-0.06349	P10632
8847	-0.06357	-0.06357	Q709F0
5043	-0.06362	-0.06362	P57735
9196	-0.063626	-0.063626	Q7Z7A4
13762	-0.06406	-0.06406	Q9BZG8
1165	-0.06409	-0.06409	O43505
14227	-0.0644	-0.0644	Q9H4H8
15037	-0.064482	-0.064482	Q9NUI1
13902	-0.06449	-0.06449	Q9GZU2
9879	-0.06465	-0.06465	Q8IYQ7
1171	-0.0646728	-0.0646728	O43520
1754	-0.065	-0.065	O75928
277	-0.065088	-0.065088	A6NJU9
9922	-0.0651	-0.0651	Q8IZ81
3442	-0.065116	-0.065116	P21802
3887	-0.06571	-0.06571	P31641
9810	-0.06576	-0.06576	Q8IXT2
14461	-0.06589	-0.06589	Q9H9P5
4426	-0.066013	-0.066013	P48066
6971	-0.06611	-0.06611	Q2T9L4
1344	-0.066509	-0.066509	O60383
8221	-0.06655	-0.06655	Q6NWY9
16544	-0.06682	-0.06682	Q9Y342
5573	-0.066944	-0.066944	Q03014
9200	-0.06697	-0.06697	Q7Z7C8
12422	-0.06699	-0.06699	Q96J66
3162	-0.06701	-0.06701	P16444
11243	-0.067244	-0.067244	Q8TDR0
16835	-0.06734	-0.06734	Q9Y625
12755	-0.06738	-0.06738	Q96P66
2963	-0.06749	-0.06749	P12821
11737	-0.0675541	-0.0675541	Q92754
7545	-0.067662	-0.067662	Q5SV97
16264	-0.06784	-0.06784	Q9UP52
11490	-0.06795	-0.06795	Q8WWB7
13792	-0.068002	-0.068002	Q9BZV3
11784	-0.06819	-0.06819	Q92871
1808	-0.0689	-0.0689	O76096
5064	-0.068949	-0.068949	P58304
15612	-0.06899	-0.06899	Q9UBD6
5827	-0.06908	-0.06908	Q10587
5426	-0.069325	-0.069325	P98198
1545	-0.0694	-0.0694	O75182
10106	-0.069479	-0.069479	Q8N302
14294	-0.06948	-0.06948	Q9H6D7
12237	-0.06951	-0.06951	Q96F24
13833	-0.0695141	-0.0695141	Q9C0C6
14328	-0.06957	-0.06957	Q9H6Y7
12134	-0.069725	-0.069725	Q96DD7
16779	-0.06988	-0.06988	Q9Y5Q3
14029	-0.07018	-0.07018	Q9H1C4
7697	-0.070185	-0.070185	Q5TBA9
4814	-0.07034	-0.07034	P53350
16667	-0.07048	-0.07048	Q9Y4K3
16136	-0.07053	-0.07053	Q9ULP9
4195	-0.070785	-0.070785	P41182
13941	-0.07093	-0.07093	Q9H082
2728	-0.07096	-0.07096	P0C7P3
3272	-0.07097	-0.07097	P18440
2550	-0.07104	-0.07104	P07902
9916	-0.07204	-0.07204	Q8IZ41
1445	-0.072226	-0.072226	O60826
1870	-0.07287	-0.07287	O94911
9909	-0.07304	-0.07304	Q8IZ08
13058	-0.07305	-0.07305	Q99594
6226	-0.07322	-0.07322	Q14028
5833	-0.07359	-0.07359	Q11130
12030	-0.074025	-0.074025	Q96BN6
10645	-0.07415	-0.07415	Q8NDH3
642	-0.07422	-0.07422	O00408
11676	-0.07422	-0.07422	Q92570
3495	-0.0744	-0.0744	P22732
5325	-0.07463	-0.07463	P78423
7424	-0.07466	-0.07466	Q5JR98
14628	-0.07478	-0.07478	Q9HCJ1
9117	-0.07492	-0.07492	Q7Z569
4435	-0.07504	-0.07504	P48201
13018	-0.07513	-0.07513	Q99466
7618	-0.075384	-0.075384	Q5T3F8
169	-0.07575	-0.07575	A6NDK9
2132	-0.07579	-0.07579	O95863
670	-0.075868	-0.075868	O00482
13015	-0.0761	-0.0761	Q99457
2944	-0.07611	-0.07611	P12271
4610	-0.07621	-0.07621	P50336
924	-0.07643	-0.07643	O15111
6086	-0.076441	-0.076441	Q13461
15155	-0.07673	-0.07673	Q9NWK9
14845	-0.07682	-0.07682	Q9NQX4
836	-0.07692	-0.07692	O14836
4706	-0.077266	-0.077266	P51686
616	-0.07731	-0.07731	O00287
11204	-0.07735	-0.07735	Q8TD31
4409	-0.077689	-0.077689	P47928
8776	-0.0778	-0.0778	Q6ZTR5
4193	-0.07785	-0.07785	P41180
16316	-0.07787	-0.07787	Q9UPY5
12742	-0.0781698	-0.0781698	Q96P16
5591	-0.07817	-0.07817	Q03468
7529	-0.07838	-0.07838	Q5SQQ9
4910	-0.078477	-0.078477	P55017
12201	-0.07851	-0.07851	Q96EK9
16872	-0.0786563	-0.0786563	Q9Y6D9
13969	-0.07887	-0.07887	Q9H0H0
6538	-0.07893	-0.07893	Q15116
5378	-0.07896	-0.07896	P83436
784	-0.07921	-0.07921	O14681
7260	-0.07925	-0.07925	Q53GL7
4928	-0.07941	-0.07941	P55103
8249	-0.07958	-0.07958	Q6P179
7919	-0.07966	-0.07966	Q5XPI4
14447	-0.07994	-0.07994	Q9H9D4
7922	-0.080116	-0.080116	Q5XXA6
14220	-0.08031	-0.08031	Q9H4E5
16465	-0.08036	-0.08036	Q9Y2I9
9072	-0.080791	-0.080791	Q7Z402
1306	-0.08082	-0.08082	O60269
11367	-0.080871	-0.080871	Q8WTX9
14926	-0.081009	-0.081009	Q9NRQ2
15174	-0.08103	-0.08103	Q9NWU2
3924	-0.08103	-0.08103	P32314
8070	-0.0812	-0.0812	Q6GPH4
8478	-0.08133	-0.08133	Q6UVK1
7087	-0.08144	-0.08144	Q3SY46
9645	-0.08146	-0.08146	Q8IV38
2636	-0.0814672	-0.0814672	P08922
5027	-0.08148	-0.08148	P57076
7081	-0.08168	-0.08168	Q3SXM5
4061	-0.0817	-0.0817	P35713
6229	-0.08258	-0.08258	Q14050
7431	-0.082841	-0.082841	Q5JS37
1594	-0.08301	-0.08301	O75382
16166	-0.083256	-0.083256	Q9ULZ3
7932	-0.08344	-0.08344	Q63HQ0
1298	-0.08359	-0.08359	O60245
901	-0.08377	-0.08377	O15049
16807	-0.08434	-0.08434	Q9Y5X5
11813	-0.08438	-0.08438	Q92932
3121	-0.08452	-0.08452	P15848
3026	-0.08458	-0.08458	P13994
14781	-0.084686	-0.084686	Q9NQ33
4450	-0.0849	-0.0849	P48454
7874	-0.085181	-0.085181	Q5VYV0
8048	-0.0853	-0.0853	Q6DKJ4
11846	-0.08539	-0.08539	Q93063
14123	-0.08548	-0.08548	Q9H2V7
7333	-0.085572	-0.085572	Q5BKX8
12489	-0.08562	-0.08562	Q96K62
7950	-0.085724	-0.085724	Q66K41
15669	-0.08577	-0.08577	Q9UBU7
794	-0.08581	-0.08581	O14727
12560	-0.08583	-0.08583	Q96LD4
5614	-0.08613	-0.08613	Q04725
1493	-0.08629	-0.08629	O75054
4081	-0.08649	-0.08649	P36383
7160	-0.08656	-0.08656	Q4FZB7
2926	-0.08709	-0.08709	P11912
3295	-0.08721	-0.08721	P19075
15165	-0.08761	-0.08761	Q9NWS0
1304	-0.08796	-0.08796	O60266
1959	-0.08824	-0.08824	O95243
12358	-0.08825	-0.08825	Q96HJ5
16888	-0.08831	-0.08831	Q9Y6I4
9003	-0.0884	-0.0884	Q7RTU5
8415	-0.08874	-0.08874	Q6PKH6
7474	-0.08885	-0.08885	Q5JXC2
13183	-0.08886	-0.08886	Q9BPW5
15168	-0.08887	-0.08887	Q9NWS8
7560	-0.089027	-0.089027	Q5SXM2
9140	-0.08909	-0.08909	Q7Z5P4
4748	-0.08913	-0.08913	P51948
8842	-0.08938	-0.08938	Q6ZXV5
13526	-0.089629	-0.089629	Q9BWQ8
12696	-0.08966	-0.08966	Q96NA8
3455	-0.08984	-0.08984	P22001
128	-0.09022	-0.09022	A5PLN7
9246	-0.09038	-0.09038	Q86SU0
14344	-0.09049	-0.09049	Q9H799
9334	-0.09055	-0.09055	Q86UT6
4325	-0.09063	-0.09063	P43681
1657	-0.09068	-0.09068	O75582
15469	-0.090791	-0.090791	Q9P0X4
16293	-0.0909	-0.0909	Q9UPR5
10648	-0.09116	-0.09116	Q8NDL9
13986	-0.09116	-0.09116	Q9H0Q0
9049	-0.09118	-0.09118	Q7Z3G6
10590	-0.09132	-0.09132	Q8NCG7
9171	-0.09158	-0.09158	Q7Z6J4
11197	-0.09183	-0.09183	Q8TD17
12675	-0.09197	-0.09197	Q96N03
15369	-0.09211	-0.09211	Q9NZD8
14834	-0.092161	-0.092161	Q9NQV6
9078	-0.09218	-0.09218	Q7Z410
11970	-0.092218	-0.092218	Q96AH0
423	-0.09245	-0.09245	A8MWX3
14134	-0.09252	-0.09252	Q9H300
16018	-0.09254	-0.09254	Q9UKP3
15977	-0.09269	-0.09269	Q9UK99
15823	-0.0927	-0.0927	Q9UHQ4
16263	-0.09302	-0.09302	Q9UP38
12775	-0.0931	-0.0931	Q96PE7
9338	-0.093279	-0.093279	Q86UU5
13565	-0.09334	-0.09334	Q9BXA9
8808	-0.09337	-0.09337	Q6ZVC0
12635	-0.09353	-0.09353	Q96MG2
15414	-0.09366	-0.09366	Q9NZR1
7965	-0.09383	-0.09383	Q68BL8
1792	-0.09401	-0.09401	O76054
1683	-0.09425	-0.09425	O75676
5429	-0.0946	-0.0946	Q00056
7235	-0.0947	-0.0947	Q52WX2
14326	-0.09473	-0.09473	Q9H6Y2
13153	-0.094985	-0.094985	Q99935
2578	-0.09504	-0.09504	P08217
9020	-0.09507	-0.09507	Q7Z2E3
6037	-0.09553	-0.09553	Q13342
16676	-0.09566	-0.09566	Q9Y4R8
9963	-0.09593	-0.09593	Q8IZR5
4948	-0.09596	-0.09596	P55285
760	-0.09609	-0.09609	O14607
8756	-0.09634	-0.09634	Q6ZSG2
9658	-0.09638266	-0.09638266	Q8IVE3
11505	-0.09714	-0.09714	Q8WWN8
16085	-0.09714	-0.09714	Q9ULC0
8292	-0.09715	-0.09715	Q6P3X3
4320	-0.09766	-0.09766	P43628
1257	-0.0978	-0.0978	O43829
6918	-0.09808	-0.09808	Q2KHM9
9856	-0.09811	-0.09811	Q8IYF1
15963	-0.0982	-0.0982	Q9UK33
3122	-0.098275	-0.098275	P15863
7975	-0.0986	-0.0986	Q68CR1
5597	-0.09869	-0.09869	Q03721
13477	-0.09869	-0.09869	Q9BVI0
10713	-0.098732	-0.098732	Q8NEP3
15002	-0.09882	-0.09882	Q9NT68
1617	-0.09921	-0.09921	O75448
6583	-0.09959	-0.09959	Q15349
6279	-0.0996	-0.0996	Q14191
7615	-0.10014	-0.10014	Q5T2T1
1512	-0.10021	-0.10021	O75110
8868	-0.10024	-0.10024	Q711Q0
465	-0.100453	-0.100453	B2RU33
9347	-0.10047	-0.10047	Q86UX2
1511	-0.10067	-0.10067	O75106
5811	-0.10083	-0.10083	Q0VDG4
14314	-0.101	-0.101	Q9H6R7
15600	-0.1012	-0.1012	Q9P2Z0
13821	-0.10181	-0.10181	Q9C0A0
1302	-0.10186	-0.10186	O60260
10677	-0.1019	-0.1019	Q8NE31
299	-0.10206	-0.10206	A6NKL6
13846	-0.10209	-0.10209	Q9C0F1
13910	-0.10226	-0.10226	Q9GZV7
13119	-0.10237	-0.10237	Q99758
15546	-0.10254	-0.10254	Q9P2F5
450	-0.10263	-0.10263	B0YJ81
8609	-0.102835	-0.102835	Q6WRI0
4673	-0.10304	-0.10304	P51511
6383	-0.10318	-0.10318	Q14667
12442	-0.1033644	-0.1033644	Q96JE7
4635	-0.10348	-0.10348	P50607
7181	-0.10358	-0.10358	Q4J6C6
4211	-0.10369	-0.10369	P41235
11391	-0.10381	-0.10381	Q8WUF8
11168	-0.10417	-0.10417	Q8TCG2
3051	-0.10418	-0.10418	P14616
3192	-0.10436	-0.10436	P17026
15098	-0.10451	-0.10451	Q9NVH6
14155	-0.10469	-0.10469	Q9H3F6
4009	-0.10472	-0.10472	P35270
8265	-0.10488	-0.10488	Q6P1Q9
16075	-0.10496	-0.10496	Q9UL54
5334	-0.1053	-0.1053	P78537
806	-0.10547	-0.10547	O14763
14054	-0.10566	-0.10566	Q9H1V8
13419	-0.10577	-0.10577	Q9BUG6
239	-0.105836	-0.105836	A6NHN0
527	-0.106	-0.106	E5RHQ5
2032	-0.10609	-0.10609	O95471
8395	-0.10615	-0.10615	Q6PIY7
7565	-0.10616	-0.10616	Q5SYB0
16448	-0.10622	-0.10622	Q9Y2G4
15946	-0.10642	-0.10642	Q9UJX4
16900	-0.10677	-0.10677	Q9Y6L6
10296	-0.10678	-0.10678	Q8N6G5
5421	-0.10686	-0.10686	P98177
3889	-0.107562	-0.107562	P31645
9125	-0.10782	-0.10782	Q7Z5H3
11111	-0.10807	-0.10807	Q8TBE7
12837	-0.1081	-0.1081	Q96QE2
15224	-0.1081	-0.1081	Q9NXD2
11377	-0.10861	-0.10861	Q8WU76
5105	-0.10884	-0.10884	P59923
8442	-0.10886	-0.10886	Q6RFH5
15804	-0.10887	-0.10887	Q9UHI5
14552	-0.10901	-0.10901	Q9HBH5
2256	-0.10904	-0.10904	P01135
4716	-0.10912	-0.10912	P51788
106	-0.1093	-0.1093	A4D2H0
15178	-0.10931	-0.10931	Q9NWW5
11052	-0.10953	-0.10953	Q8TAG5
15136	-0.10975	-0.10975	Q9NW15
6271	-0.10982	-0.10982	Q14168
11311	-0.10984	-0.10984	Q8TER5
13048	-0.1101	-0.1101	Q99571
7496	-0.11036	-0.11036	Q5MNZ6
5608	-0.11042	-0.11042	Q04609
1380	-0.11048	-0.11048	O60518
797	-0.11051	-0.11051	O14733
1696	-0.11064	-0.11064	O75718
16360	-0.11069	-0.11069	Q9Y217
16428	-0.11069	-0.11069	Q9Y2C4
9602	-0.11082	-0.11082	Q8IUE0
5842	-0.11085	-0.11085	Q12770
12014	-0.1109	-0.1109	Q96BD0
14944	-0.11095	-0.11095	Q9NRY6
10424	-0.11117	-0.11117	Q8N961
12987	-0.11121	-0.11121	Q96T59
6897	-0.11128	-0.11128	Q1EHB4
2736	-0.11161	-0.11161	P0C7V8
15122	-0.11173	-0.11173	Q9NVU0
6451	-0.11174	-0.11174	Q14964
11933	-0.11185	-0.11185	Q96A05
12596	-0.11205	-0.11205	Q96M02
4177	-0.11206	-0.11206	P40879
8772	-0.11227	-0.11227	Q6ZTI6
9636	-0.1123	-0.1123	Q8IV04
1387	-0.11236	-0.11236	O60551
13410	-0.11242	-0.11242	Q9BU89
9043	-0.11247	-0.11247	Q7Z3D4
7909	-0.1126	-0.1126	Q5W111
7055	-0.11268	-0.11268	Q3KQV9
16612	-0.11278	-0.11278	Q9Y426
12315	-0.1128	-0.1128	Q96GQ5
2015	-0.11281	-0.11281	O95416
6855	-0.11322	-0.11322	Q16827
9603	-0.1133	-0.1133	Q8IUE1
10185	-0.11339	-0.11339	Q8N4C6
7002	-0.11343	-0.11343	Q2VWP7
6840	-0.11357	-0.11357	Q16772
7259	-0.11417	-0.11417	Q53GL0
7231	-0.1142	-0.1142	Q52LR7
7894	-0.11429	-0.11429	Q5VZP5
13516	-0.11446	-0.11446	Q9BWG6
8787	-0.114615	-0.114615	Q6ZU80
4991	-0.11466	-0.11466	P56557
14615	-0.1147	-0.1147	Q9HCE7
11755	-0.114718	-0.114718	Q92802
2758	-0.11476	-0.11476	P0CG33
1868	-0.11491	-0.11491	O94907
161	-0.11513	-0.11513	A6ND91
6994	-0.115311	-0.115311	Q2V2M9
7825	-0.11543	-0.11543	Q5VVJ2
14595	-0.11555	-0.11555	Q9HC56
4302	-0.1157	-0.1157	P43355
7967	-0.11603	-0.11603	Q68CJ9
3297	-0.11605	-0.11605	P19087
11559	-0.11648	-0.11648	Q8WXI2
4792	-0.11669	-0.11669	P52790
11947	-0.11692	-0.11692	Q96A46
9174	-0.11695	-0.11695	Q7Z6J9
11161	-0.11702	-0.11702	Q8TCC3
11516	-0.11726	-0.11726	Q8WWV6
7829	-0.11733	-0.11733	Q5VVW2
3433	-0.11746	-0.11746	P21709
845	-0.1175	-0.1175	O14893
13665	-0.1176	-0.1176	Q9BYC5
7255	-0.11778	-0.11778	Q53GA4
15217	-0.11781	-0.11781	Q9NX94
14049	-0.11802	-0.11802	Q9H1Q7
15712	-0.11819	-0.11819	Q9UEU0
7121	-0.11842	-0.11842	Q494V2
10087	-0.11891	-0.11891	Q8N2F6
2380	-0.11914	-0.11914	P04201
15716	-0.1193	-0.1193	Q9UF02
16593	-0.11962	-0.11962	Q9Y3P8
9795	-0.11964	-0.11964	Q8IXM7
5199	-0.1197	-0.1197	P62166
910	-0.12009	-0.12009	O15066
2748	-0.1202	-0.1202	P0CAP2
11507	-0.12068	-0.12068	Q8WWP7
12042	-0.12071	-0.12071	Q96BT3
9718	-0.12077	-0.12077	Q8IWD4
15850	-0.12098	-0.12098	Q9UI42
16379	-0.12108	-0.12108	Q9Y240
11631	-0.12115	-0.12115	Q92478
453	-0.12133	-0.12133	B1AKI9
16831	-0.12169	-0.12169	Q9Y619
7797	-0.12186	-0.12186	Q5VTT5
3184	-0.12188	-0.12188	P17017
2507	-0.12201	-0.12201	P07199
15816	-0.12219	-0.12219	Q9UHL9
9123	-0.12229	-0.12229	Q7Z5B4
8224	-0.12247	-0.12247	Q6NXE6
11930	-0.12251	-0.12251	Q969Z3
10376	-0.12256	-0.12256	Q8N884
1185	-0.1232	-0.1232	O43570
3985	-0.12328	-0.12328	P35052
16312	-0.12332	-0.12332	Q9UPX0
7992	-0.12377	-0.12377	Q68DK2
7034	-0.12389	-0.12389	Q38SD2
12973	-0.12396	-0.12396	Q96SW2
10770	-0.12399	-0.12399	Q8NFP7
14979	-0.12405	-0.12405	Q9NSC2
10472	-0.1244	-0.1244	Q8N9Z9
2902	-0.124602	-0.124602	P11441
12690	-0.12472	-0.12472	Q96N76
1760	-0.12475	-0.12475	O75943
8864	-0.124938	-0.124938	Q70SY1
3605	-0.12499	-0.12499	P25101
13053	-0.12513	-0.12513	Q99581
10127	-0.12516	-0.12516	Q8N3C7
